,y_test,prediction
6866,647.8234,1555.853
6943,325.5762,1616.6652
1085,5173.266,4756.114
7496,2868.2664,3752.0056
5165,2954.1546,3091.549
2457,5099.3622,3744.8887
8008,2743.7618,4017.2517
2813,113.186,249.0773
2214,2936.178,3000.2622
1168,2519.3872,1945.2382
8070,868.869,1589.5602
6148,2740.4328,3003.288
8253,2896.8958,2376.573
6913,325.5762,1618.155
6340,3123.9336,3003.288
8003,1342.2528,3003.288
1261,2681.8424,2058.704
296,583.2408,740.5777
229,3101.2964,5164.769
2241,856.8846,1028.8547
4407,587.2356,1590.0747
221,1416.8224,1472.2563
6982,5073.396,4098.4727
6688,5888.3352,4843.7627
1411,928.791,972.59937
2549,6381.693,2043.2767
4123,4082.6856,2378.3855
5435,2127.231,2357.3428
2076,2516.724,1995.4304
7886,1857.582,1616.1506
3840,1559.9694,2077.3884
4068,1761.7068,1588.5848
5972,549.285,540.2368
7176,2037.348,2851.4165
1091,2503.408,2545.6028
7138,652.484,738.6508
8141,452.744,856.0931
2250,458.0704,1940.0884
4977,2446.815,2672.6675
5518,2463.46,1516.6078
6481,2716.464,2506.984
6605,1125.202,933.5206
4328,5690.5926,2909.2532
8153,1719.7614,3003.288
6289,2247.075,2482.7695
2676,4134.618,2948.8477
4582,3495.45,4046.5002
5399,2802.3522,1987.2418
8412,2203.798,3731.176
5599,429.441,333.45538
4076,2450.144,2073.3796
6436,3506.7686,2458.917
3636,6338.416,3004.5718
841,178.4344,222.15799
3528,3872.9586,2998.8052
1547,829.5868,853.82556
6724,1454.1072,1942.3291
6853,3098.6332,1983.2965
8046,392.822,3003.288
1029,1198.44,1340.6449
7766,1707.777,1945.2382
6670,264.9884,770.2961
8148,3142.576,2998.8052
7355,80.5618,198.86208
4900,3439.5228,2666.9631
6428,1808.9786,2669.925
5498,309.597,1539.8845
7533,2572.6512,2986.2925
7994,3593.3226,2909.2532
3910,1621.8888,3171.0513
2568,659.142,646.0063
2644,884.1824,899.7546
733,1807.647,1936.2217
4105,5522.811,6111.9575
5694,1435.4648,1999.1373
6512,2841.6344,2032.6885
6590,3691.1952,2458.3567
5558,6624.71,4119.7363
1750,5956.9126,4098.8965
836,145.8102,92.29146
2528,6503.5344,3003.288
4831,858.882,2102.8064
5006,1701.7848,2038.127
7489,614.5334,739.3256
2866,250.3408,261.4226
7154,3835.008,3749.4807
683,1488.063,1595.3475
499,1298.31,2008.7451
388,717.7324,1691.5361
6101,2999.429,2774.613
3311,1346.2476,3992.141
6380,3755.112,3003.288
8404,153.134,195.70836
119,1141.847,3242.5972
158,1701.7848,2059.0537
6968,755.0172,1406.7361
3986,4250.4672,1942.3291
5962,1641.197,1596.323
6693,1957.452,2020.1116
1044,6048.793,3845.969
3964,2077.296,1968.7697
6059,3704.5112,3326.8418
4301,3295.71,1597.6989
7733,467.3916,600.0084
7868,2542.0244,1605.2297
6837,4165.2448,3316.332
3975,892.8378,1595.3475
6099,567.2616,323.83234
7276,1537.998,1611.5613
1422,852.224,1413.5242
4561,2183.824,1606.2051
6183,3509.4318,2760.6934
1644,153.7998,385.6304
2480,782.9808,543.19025
2877,3165.879,3993.4893
2491,109.1912,307.3772
1831,1733.7432,2073.265
6464,2195.8084,2003.5955
6141,4460.86,2896.655
7016,8062.838,6278.682
1240,3415.554,3198.9614
2542,1211.756,1431.5876
4225,233.03,547.78235
6372,2846.295,2486.5635
4220,1571.288,2524.756
4418,2530.7058,1970.3217
7542,785.644,1399.6915
7198,3981.484,2476.4485
2041,633.8416,647.2607
2223,188.4214,568.55896
3852,1073.2696,1399.519
1142,3747.1224,4739.2705
5139,988.0472,1000.9444
7833,4482.1656,3410.4749
6673,1006.6896,4301.371
532,95.8752,154.6132
3222,852.224,1416.5349
3581,1006.6896,1940.78
6043,677.1186,3257.1895
7004,870.8664,2460.3035
4013,4857.6768,3776.953
422,3415.554,3985.21
7899,377.5086,865.5003
1373,5426.27,4017.2517
22,1587.2672,3000.0867
495,2336.958,2909.2532
4781,2784.3756,2660.6973
4270,2360.9268,2039.8159
7680,419.454,1418.6589
1718,563.9326,738.6508
1683,990.7104,2663.8699
6415,126.502,180.47052
6079,341.5554,647.9355
3744,4334.358,2362.9062
2388,1004.0264,3291.0725
6024,171.1106,411.91568
6619,2316.984,2859.347
8487,4111.315,4177.6763
144,905.488,882.44086
3972,1895.5326,2451.6409
574,37.9506,81.883156
4018,3392.9168,2020.1116
6526,2145.2076,6227.26
4873,4302.3996,6219.1953
5968,4996.829,4106.365
3706,4452.8704,6278.682
3648,3257.7594,2518.597
3239,3693.8584,3000.0867
1066,2633.9048,1955.155
167,1743.0644,1908.9558
5318,540.6296,646.1711
1869,1518.024,1606.7196
1666,512.666,735.33405
8265,4026.7584,2477.9385
526,283.6308,1972.611
2931,196.411,461.43454
1112,1544.656,1995.9851
8004,2446.1492,3954.9258
4872,2940.1728,3000.2622
6711,3563.3616,2456.0527
2632,1629.8784,1604.7152
987,5061.4116,3752.0056
6561,1030.6584,2910.5369
1122,1125.202,1435.248
989,5518.1504,4366.1357
776,857.5504,1615.5248
274,2082.6224,1441.4601
7376,2399.5432,2054.246
8368,1800.3232,1944.1854
33,2174.5028,1444.2382
5379,926.7936,855.7905
5253,5645.984,2712.998
1478,4211.185,4413.9277
6376,2651.2156,2022.6248
2328,1120.5414,1089.992
8327,3012.0792,1985.1621
8101,2189.1504,3003.288
8192,2908.2144,1756.5004
3664,1318.284,1429.6609
3849,1525.3478,859.4473
2270,695.0952,1951.0579
6757,2807.0128,2670.6536
1656,3455.502,1971.0133
4364,1411.496,2909.2532
152,2768.3964,2936.0542
4902,2290.352,2038.127
8193,2656.542,2003.5571
7588,1845.5976,1604.7152
7484,671.1264,4007.202
487,75.2354,185.05391
5476,193.7478,186.66298
2420,998.7,4059.8713
2894,1384.1982,3003.288
3583,5660.6316,3217.9893
1070,952.7598,645.67865
134,952.094,2833.8474
7575,641.8312,3805.662
1454,107.8596,172.28886
5871,129.831,324.0365
5864,1201.769,1008.9182
4512,383.5008,972.86053
3053,34.6216,83.248
7286,1102.5648,864.4286
5397,61.9194,179.48239
6970,1416.8224,1152.9562
2560,1609.9044,2009.368
2026,3425.541,3908.9592
6578,1418.154,1579.25
3069,1736.4064,3993.4893
318,3877.6192,2481.211
4189,3238.4512,2867.2998
5306,1054.6272,1434.6971
3391,2376.906,1954.6661
1121,593.2278,1065.669
6576,1034.6532,413.7789
2899,2709.1402,3968.7244
7082,2801.6864,2910.5369
5268,1323.6104,3004.5718
4323,978.726,740.41296
6096,1747.725,1971.8115
1643,1198.44,2457.2776
6614,406.138,649.0852
2134,490.0288,1992.3915
1382,639.168,640.6342
5061,402.809,1388.1287
6124,1062.6168,1433.5214
5455,982.7208,531.41656
4425,998.7,1588.5848
4355,4327.7,4017.2517
509,95.8752,225.60063
3671,2036.6822,1616.1506
6900,4314.384,2910.5369
3286,8138.7392,6206.9346
7951,4218.5088,3859.3403
7245,517.3266,387.6076
2453,1325.6078,1939.7274
6906,6454.931,5163.774
971,615.1992,897.62067
313,1677.816,1626.5364
7871,1677.816,1453.3462
3202,539.298,869.4632
5759,784.9782,702.65924
5583,3520.0846,3967.7773
4858,1607.2412,1445.8097
7248,1289.6546,1596.8374
7802,1444.1202,2636.2195
8220,2621.9204,1996.8495
558,2876.256,3004.5718
4904,4673.916,2550.2483
276,7452.9652,3977.8506
1540,716.4008,355.02435
7511,3111.9492,2675.1746
3474,755.0172,296.26953
4139,394.1536,736.27515
1984,4086.0146,4049.2913
2285,3202.498,1998.1796
2615,7201.2928,5841.5576
3891,1358.232,1867.6947
7784,2681.8424,2032.1296
6444,3844.995,3302.4592
6308,691.1004,539.5122
1942,3105.957,3731.176
2569,4402.2696,2464.944
1977,2713.135,2480.7158
1220,2884.2456,2466.8372
5601,3113.2808,3941.5542
8499,2976.126,1595.3475
3182,1142.5128,1433.5214
2381,4374.306,4049.2913
2585,4225.1668,2686.1084
6390,4434.228,3754.1924
4887,1749.7224,2298.553
8066,4171.9028,2651.514
286,296.9468,341.20383
994,2982.784,2459.4368
2586,139.818,99.80608
4753,3793.7284,2902.908
1952,554.6114,1398.0403
7984,1245.046,1783.3716
7356,974.0654,1443.4274
5904,517.9924,4098.8965
72,4604.6728,2841.2742
519,5344.3766,6280.113
5081,1342.2528,1588.5848
4978,1784.344,2900.8088
7150,4407.596,3871.728
548,2094.6068,1594.8331
2888,2167.179,1606.7196
7428,1845.5976,1605.2297
1892,1583.9382,2019.7157
8007,262.3252,564.69507
6702,1179.1318,752.53125
5356,1158.492,2998.8052
1955,1514.695,1902.096
5362,1006.6896,1763.9928
7667,2253.0672,1992.2317
2190,934.7832,736.315
5564,751.0224,1015.13226
3711,1619.2256,1588.5848
1675,2007.387,1436.3497
6257,1342.2528,975.14984
842,1470.0864,899.452
247,974.7312,2675.1746
8025,207.7296,140.79324
8516,858.882,856.0931
4110,2621.9204,1879.5298
3573,1518.024,2478.6934
2217,2428.8384,2466.519
7779,1258.362,1436.6644
4339,1114.5492,1994.29
5553,2456.802,4035.9202
6285,2902.888,2456.9407
5335,339.558,646.35345
3993,529.9768,733.0066
3485,666.4658,761.3258
3996,110.5228,227.1663
2565,3844.995,2986.2925
4999,2324.9736,3278.0242
6934,2616.594,4106.365
4770,253.004,314.9464
3083,7534.1928,3000.0867
725,918.804,1022.10767
2682,3531.4032,2472.1985
7922,801.6232,1594.3162
1741,614.5334,740.08527
6721,1573.9512,2041.3058
6897,3261.7542,2053.4785
779,597.2226,738.6508
50,3134.5864,2363.3367
4696,2534.0348,4045.5042
7639,123.173,315.7375
7978,3350.3056,2998.8052
406,5770.4886,3993.4893
4234,3379.6008,3000.0867
5514,3880.2824,2014.5844
4034,107.8596,225.65604
6652,715.0692,1940.78
2655,2066.6432,2024.2086
2141,5294.4416,5030.752
6291,441.4254,997.3544
6519,2504.7396,2039.6362
2617,1522.0188,2631.596
6784,610.5386,1416.2458
3465,1518.024,3000.2622
156,262.3252,1961.509
8502,3020.0688,3989.7021
2795,308.9312,434.54044
6627,343.5528,371.18137
6518,2259.0594,3883.9663
578,4655.2736,4035.9202
4302,3338.987,3004.5718
8096,1163.8184,906.6596
2948,3868.9638,2545.3735
4004,4327.7,4121.9805
2872,796.9626,647.2607
2653,4195.8716,3004.5718
8111,363.5268,898.7772
1308,343.5528,1955.155
317,452.744,570.4756
5587,1231.73,738.9786
5817,596.5568,646.0063
7573,3435.528,2456.8901
2958,3350.3056,3000.0867
1812,1597.92,1591.1742
7785,3146.5708,3239.0293
2531,2087.9488,2458.8362
4627,4727.18,2985.0088
7289,1651.184,1606.2051
4957,298.2784,182.95712
6418,185.0924,219.6226
188,2336.958,2942.2192
2004,4777.7808,3030.57
4235,494.0236,646.35345
5129,3427.5384,2530.7212
217,260.9936,690.7779
2405,2109.2544,1959.613
5168,282.2992,645.67865
3753,3998.7948,3229.9055
1978,447.4176,901.25995
4226,476.047,1449.9215
5992,3243.7776,3684.285
6005,1693.7952,1648.1573
2767,185.7582,558.88275
2760,2588.6304,2035.1587
4160,1938.8096,2481.211
4338,5704.5744,3674.723
1334,4098.6648,1616.6652
1597,1893.5352,2591.6675
7482,3467.4864,1864.7856
8335,708.4112,739.14325
1833,1985.4156,2040.3085
7970,2157.192,2482.2993
1514,3368.948,3623.1143
2887,6359.7216,3911.74
2423,1225.072,1008.8157
6035,88.5514,223.09999
7301,3728.48,3001.546
1063,568.5932,613.6795
4912,4853.682,2909.2532
1172,2251.7356,1959.613
8105,1155.8288,1403.5466
2929,4604.6728,4049.2913
7323,1188.453,4049.2913
1972,1120.5414,1006.68097
1768,1398.18,1599.6113
122,186.424,167.8924
4488,1406.1696,1409.1321
1529,3749.7856,3214.8176
1621,3755.112,2991.6233
7278,326.242,350.52548
4942,2221.1088,3331.7632
1928,1897.53,1996.8495
2890,2846.295,2849.9995
1087,1522.0188,3825.7563
5036,4094.67,2675.1746
8437,2596.62,1588.0703
6129,1693.7952,936.28796
294,5499.508,5445.0845
7132,2449.4782,3003.288
6197,2526.711,3233.5146
7870,1480.0734,2652.8135
5439,1581.9408,901.40356
8438,3034.0506,2070.356
1642,211.7244,302.7636
1234,872.198,1422.9551
1185,822.263,359.54465
3046,295.6152,335.1144
384,3523.4136,2020.1116
3756,5552.1062,2712.998
7476,1494.0552,1417.6858
2663,102.5332,281.5219
4982,3367.6164,3003.288
4987,455.4072,445.81204
684,5159.2842,3003.288
8022,5812.434,2998.8052
4085,2120.573,2672.3323
7110,2644.5576,3744.8887
1533,1943.4702,1440.2843
451,1816.3024,1404.7224
4237,1404.1722,1097.6265
2640,1288.9888,2614.3374
1376,1151.1682,2712.1155
1914,515.3292,211.59201
5866,6636.6944,4035.9202
2980,3101.2964,2959.0994
1490,486.034,531.94574
4629,447.4176,2347.2268
5777,335.5632,739.3256
4030,1318.284,1962.959
1811,468.7232,899.4075
2038,1470.0864,3004.5718
6159,697.0926,531.0641
5313,750.3566,1616.6652
6134,8217.3036,6108.3945
1536,2320.9788,2667.2908
2604,3956.8494,3000.0867
5598,1882.2166,2868.5835
396,3707.1744,4035.9202
8376,3717.8272,4049.2913
6157,583.2408,1588.5848
14,1977.426,2998.8052
5546,1980.755,3006.7678
1900,4566.0564,3810.5186
2475,361.5294,272.86285
7343,8209.314,5161.9487
6939,886.8456,1090.5503
7658,826.2578,1453.3462
4092,647.1576,2536.334
4857,722.393,1528.6633
5603,169.779,378.00833
4178,653.1498,3989.7021
7160,1318.284,1433.5214
8407,575.2512,2043.2767
6752,882.8508,2479.8074
4716,3182.524,2624.9724
90,369.519,237.55327
5421,2149.2024,2910.5369
5326,3950.1914,3773.2668
5632,2852.2872,2625.2761
5354,272.978,179.05176
8167,1857.582,1993.9406
3126,2090.612,2569.9756
6020,1218.414,1340.8066
3050,3761.77,2484.2595
3490,1687.1372,3770.2363
6669,1670.4922,1994.2229
4948,1981.4208,4049.2913
6047,1488.063,1588.0703
15,1547.3192,901.7524
1315,1413.4934,1965.8606
8484,2324.9736,2023.4294
2693,3408.896,4372.205
5183,2458.1336,2849.4202
6413,447.4176,1029.0654
5296,3159.8868,3760.7615
5248,3709.8376,3838.5005
6271,3463.4916,2980.526
1357,2428.8384,1588.5848
2429,2797.6916,4102.554
7349,485.3682,910.80585
2364,4793.76,2626.8347
4502,158.4604,373.13785
4542,3835.008,1979.73
3493,535.969,1540.3989
5095,331.5684,233.34433
5178,1539.9954,2702.1514
794,505.3422,740.5777
6618,1677.816,2998.8052
1633,3861.64,3239.0293
2804,2316.984,3001.546
3413,1717.764,2038.127
8184,4731.1748,4001.4062
5451,1134.5232,1577.7601
8271,2548.0166,1713.5825
2613,211.7244,274.03116
4891,6608.065,4119.7363
2351,1761.7068,1995.8726
7313,3068.0064,1687.6509
1722,1197.7742,2702.1514
6046,848.895,899.0798
2178,1607.2412,1577.2457
8430,4042.7376,2974.3848
7010,5591.3884,2478.2488
5900,3994.8,2558.6157
6070,1334.2632,1752.0422
2812,617.8624,1185.0809
1865,2328.9684,2482.334
6679,4979.5182,5078.2026
2933,3119.9388,3474.1423
1651,109.857,103.52635
356,3163.8816,2033.6688
7330,2285.0256,1594.8331
4523,3374.2744,3327.3337
3025,284.9624,244.67465
6317,4466.1864,2875.6758
2412,4845.0266,4106.2437
4216,1747.0592,4007.202
3243,777.6544,739.14325
5134,1470.0864,1485.5409
7055,4103.9912,2926.2322
6473,353.5398,648.6951
1705,6524.84,3786.6382
6727,1211.756,1993.8813
4193,2716.464,3099.6538
6951,1470.0864,738.6508
6354,307.5996,353.3794
5740,5321.0736,3004.5718
7442,343.5528,853.95917
5927,1488.063,1595.3475
5366,111.1886,248.56747
3160,2175.1686,2274.2441
6551,2609.936,2513.7588
42,2527.3768,3003.288
4616,3323.0078,1957.5751
3374,3739.1328,2539.949
2162,1312.9576,1331.2938
2396,3073.9986,2622.0105
3042,2137.218,4017.2517
2892,1576.6144,1595.3475
5057,114.5176,164.32352
8077,1696.4584,2033.6195
3609,209.727,649.0852
5415,3629.9416,1934.867
369,1230.3984,1742.3463
5079,669.129,719.0044
5478,3124.5994,2669.925
2260,2070.638,3920.6604
6109,1655.1788,1400.912
3000,2145.2076,4035.9202
6292,1457.4362,2032.1296
844,6515.5188,3776.953
7171,3728.48,5104.898
6759,1366.2216,1938.948
6699,753.6856,491.96042
2519,982.055,647.2607
6502,568.5932,647.2607
8388,2155.1946,2638.9316
5673,3243.7776,3849.784
1788,145.1444,390.85672
7584,4567.388,4035.9202
3093,5681.2714,4035.9202
4498,5229.1932,3753.3508
4059,1097.9042,1019.4598
3433,427.4436,2042.1364
633,437.4306,311.03928
4734,2302.3364,4189.3525
3488,420.7856,296.85693
629,1640.5312,1605.2297
125,868.869,1588.0703
5969,6897.688,2994.32
719,145.8102,741.18823
200,745.696,1616.1506
2755,3275.736,1750.1782
8308,3193.8426,3310.7239
6162,645.826,312.5014
5193,5394.9774,3845.1965
8319,4210.5192,4035.9202
8048,1098.57,627.2908
1595,1288.9888,1407.3658
1997,306.268,1401.6768
4017,539.298,907.3074
521,314.2576,388.0272
2551,1120.5414,1651.2303
1654,5522.811,4106.365
8087,6199.9296,4091.304
5554,1347.5792,2008.2562
7618,974.7312,647.2607
7628,2163.85,4013.4646
5723,458.0704,897.62067
3564,1667.1632,4002.7405
1437,6018.1662,4106.365
4823,2376.906,2866.7212
1733,814.9392,1611.0468
8506,3944.865,3390.8098
3790,2109.2544,2910.5369
7581,167.7816,205.3884
1284,3014.7424,3000.0867
5758,2519.3872,1935.6304
1259,169.1132,551.32874
6651,1973.4312,1605.2297
737,1470.0864,1996.8495
7467,850.8924,1975.5677
2590,842.237,597.84985
7687,2069.3064,1588.5848
1278,1917.504,2556.7717
2658,3672.5528,2026.6838
6288,958.752,1615.5248
704,2756.412,2462.6077
8262,3271.7412,1994.3827
8176,809.6128,1588.5848
3207,2606.607,1443.807
295,925.462,1585.97
6395,2871.5954,2478.2488
2747,261.6594,1428.46
3896,622.523,283.21436
2921,2093.2752,2907.511
4096,1263.0226,2939.1594
6889,952.094,1596.8374
4097,1445.4518,1771.5479
572,2770.3938,2482.7695
3121,3415.554,2946.2268
4848,3146.5708,3003.288
5422,4604.6728,2890.8884
3874,2450.144,1998.3394
6859,3163.8816,5650.5483
6174,922.7988,648.5928
837,5063.409,3122.008
7943,934.7832,1121.4783
1829,122.5072,318.3025
1255,1541.9928,3357.3665
3570,1298.31,2020.1116
224,2406.867,2646.3845
5716,2324.9736,2998.803
7279,2501.4106,3004.5718
1845,189.0872,174.8487
8470,1551.314,2461.1401
660,113.8518,645.67865
4157,2141.2128,2940.443
713,1267.6832,2612.3574
4252,774.9912,3004.5718
4886,1018.674,1938.948
2070,181.0976,1436.6395
3925,2936.178,2073.5098
8304,1917.504,2619.5864
3510,348.8792,425.76126
444,3401.5722,3292.6165
7678,2876.256,1605.2297
914,2311.6576,2032.5026
3552,5195.2374,5438.7593
2407,71.9064,82.51264
3234,7503.566,3734.0757
3030,651.8182,903.3938
2359,897.4984,3683.0356
