,y_test,prediction
3976,1592.5936,973.1757712732917
1783,2364.9216,2380.091104974269
1414,3420.8804,5186.221265551836
3724,5000.8238,5186.221265551836
5605,1607.907,3266.1894258397883
2509,2960.1468,3207.6786669527855
2067,1518.024,3130.0716236311155
2774,1419.4856,1979.0922531304855
6630,173.108,159.78257830188684
1817,4410.2592,3253.4421237415763
3805,2182.4924,3253.4421237415763
2081,392.822,547.8384224899601
7551,3229.7958,4896.635465473143
5173,2302.3364,3253.4421237415763
3714,5299.768,3266.1894258397883
692,4974.1918,4985.213394080345
1235,3235.788,3182.5305249905773
5770,2388.2246,2013.9208841040438
642,3246.4408,2013.9208841040438
7419,2444.8176,2380.091104974269
3315,2956.152,1979.0922531304855
3679,2695.1584,2000.869857109819
38,388.1614,969.4715427872856
7813,109.1912,143.91417695473257
5155,354.2056,406.67602020202025
8405,124.5046,283.7996977941177
1180,2190.482,3151.416199286486
1022,352.874,406.67602020202025
7538,1817.634,3253.4421237415763
8284,197.0768,265.9871
7975,922.7988,1043.1381229838696
1332,1957.452,3207.6786669527855
5873,2422.1804,2013.9208841040438
2189,5243.8408,3266.1894258397883
1386,3691.1952,1043.1381229838696
147,1597.92,3182.5305249905773
8244,3964.839,3266.1894258397883
7158,5592.72,3266.1894258397883
4520,2302.3364,2000.869857109819
3769,3567.3564,5186.221265551836
5470,1791.6678,1016.0284761061918
7898,790.9704,582.1148943089432
8441,777.6544,1979.0922531304855
4919,341.5554,2000.869857109819
196,992.7078,967.5658475961551
5367,2596.62,3253.4421237415763
1456,351.5424,1861.7862468688863
277,450.0808,2000.869857109819
1830,1468.089,967.5658475961551
2172,697.7584,406.67602020202025
3266,5752.512,3266.1894258397883
1379,5816.4288,5186.221265551836
4844,102.5332,274.2532885572137
6799,459.402,3266.1894258397883
7782,2345.6134,3253.4421237415763
2843,2796.36,3266.1894258397883
1283,1581.275,969.4715427872856
3375,352.874,406.67602020202025
5739,2087.283,3253.4421237415763
5937,312.926,371.0826212121212
3180,1524.0162,556.851904605263
7671,1078.596,967.5658475961551
8210,3435.528,3266.1894258397883
2417,3731.809,3253.4421237415763
7299,3352.303,3253.4421237415763
958,1973.4312,3221.6972419652693
6956,2125.2336,1979.0922531304855
3740,91.8804,143.91417695473257
3079,497.3526,967.5658475961551
5167,683.1108,2000.869857109819
839,2857.6136,1979.0922531304855
39,2180.495,1834.0791625183017
7852,1342.2528,1979.0922531304855
4881,2792.3652,3153.8374274785238
6258,2512.7292,973.9639191935472
7427,884.1824,556.851904605263
3603,330.2368,395.9458616216215
7648,1070.6064,1839.725237305177
462,1787.673,2000.869857109819
4065,1845.5976,3253.303462256807
982,384.8324,545.6702084905661
6296,247.6776,283.7996977941177
641,6611.394,3266.1894258397883
454,2683.174,1072.188413515359
20,3775.086,3266.1894258397883
8401,1395.5168,1857.6175847152863
8283,1845.5976,1861.7862468688863
3639,390.1588,545.6702084905661
244,3225.1352,3266.1894258397883
2984,1257.0304,3151.416199286486
6154,3874.956,3253.4421237415763
3978,882.8508,967.5658475961551
4609,1049.9666,967.5658475961551
6039,1757.712,969.4715427872856
882,300.9416,370.63949268292686
3443,1150.5024,967.5658475961551
7632,41.9454,143.91417695473257
4967,3146.5708,3253.4421237415763
3634,1601.249,2000.869857109819
4060,5609.365,5186.221265551836
651,229.701,143.91417695473257
1852,874.8612,967.5658475961551
162,3315.684,3266.1894258397883
7043,992.7078,2033.6401632027244
4240,1518.024,3253.4421237415763
6163,1957.452,2013.9208841040438
5863,2387.5588,3266.1894258397883
304,7696.648,3266.1894258397883
4853,2852.2872,3175.6060209523853
7311,1494.0552,1861.7862468688863
7398,1494.0552,1072.188413515359
6866,647.8234,1952.9797385154814
6943,325.5762,1979.0922531304855
1085,5173.266,5186.221265551836
7496,2868.2664,3266.1894258397883
5165,2954.1546,3253.4421237415763
2457,5099.3622,3266.1894258397883
8008,2743.7618,3266.1894258397883
2813,113.186,283.7996977941177
2214,2936.178,3253.4421237415763
1168,2519.3872,2000.869857109819
8070,868.869,1979.0922531304855
6148,2740.4328,3253.4421237415763
8253,2896.8958,3151.416199286486
6913,325.5762,1979.0922531304855
6340,3123.9336,3253.4421237415763
8003,1342.2528,3253.4421237415763
1261,2681.8424,2013.9208841040438
296,583.2408,967.5658475961551
229,3101.2964,5186.221265551836
2241,856.8846,969.4715427872856
4407,587.2356,1979.0922531304855
221,1416.8224,1840.9655806829285
6982,5073.396,3266.1894258397883
6688,5888.3352,5186.221265551836
1411,928.791,969.4715427872856
2549,6381.693,2013.9208841040438
4123,4082.6856,2159.67016458436
5435,2127.231,2159.67016458436
2076,2516.724,2000.869857109819
7886,1857.582,1979.0922531304855
3840,1559.9694,2080.636452626683
4068,1761.7068,1979.0922531304855
5972,549.285,460.06151886792406
7176,2037.348,3253.303462256807
1091,2503.408,3163.4172616750325
7138,652.484,967.5658475961551
8141,452.744,967.5658475961551
2250,458.0704,2000.869857109819
4977,2446.815,3207.6786669527855
5518,2463.46,1979.0922531304855
6481,2716.464,3182.5305249905773
6605,1125.202,969.4715427872856
4328,5690.5926,3253.4421237415763
8153,1719.7614,3253.4421237415763
6289,2247.075,2443.667309938236
2676,4134.618,3253.4421237415763
4582,3495.45,3266.1894258397883
5399,2802.3522,2000.869857109819
8412,2203.798,3266.1894258397883
5599,429.441,284.03279245283045
4076,2450.144,989.6085977321086
6436,3506.7686,3130.0716236311155
3636,6338.416,3253.4421237415763
841,178.4344,252.37049626865672
3528,3872.9586,3253.4421237415763
1547,829.5868,967.5658475961551
6724,1454.1072,2000.869857109819
6853,3098.6332,2000.869857109819
8046,392.822,3253.4421237415763
1029,1198.44,1016.0284761061918
7766,1707.777,2000.869857109819
6670,264.9884,580.2373674008809
8148,3142.576,3253.4421237415763
7355,80.5618,153.13708240740726
4900,3439.5228,3207.6786669527855
6428,1808.9786,3216.211595179805
5498,309.597,1979.0922531304855
7533,2572.6512,3253.4421237415763
7994,3593.3226,3253.4421237415763
3910,1621.8888,2000.869857109819
2568,659.142,967.5658475961551
2644,884.1824,967.5658475961551
733,1807.647,2000.869857109819
4105,5522.811,5186.221265551836
5694,1435.4648,2000.869857109819
6512,2841.6344,2000.869857109819
6590,3691.1952,3151.416199286486
5558,6624.71,3266.1894258397883
1750,5956.9126,3266.1894258397883
836,145.8102,143.91417695473257
2528,6503.5344,3253.4421237415763
4831,858.882,2080.636452626683
5006,1701.7848,2013.9208841040438
7489,614.5334,967.5658475961551
2866,250.3408,283.7996977941177
7154,3835.008,3266.1894258397883
683,1488.063,1979.0922531304855
499,1298.31,2000.869857109819
388,717.7324,969.4715427872856
6101,2999.429,3253.4421237415763
3311,1346.2476,3266.1894258397883
6380,3755.112,3253.4421237415763
8404,153.134,149.40552000000002
119,1141.847,3266.1894258397883
158,1701.7848,2013.9208841040438
6968,755.0172,1043.1381229838696
3986,4250.4672,2000.869857109819
5962,1641.197,1979.0922531304855
6693,1957.452,2013.9208841040438
1044,6048.793,3266.1894258397883
3964,2077.296,2013.869440796021
6059,3704.5112,2080.636452626683
4301,3295.71,1979.0922531304855
7733,467.3916,967.5658475961551
7868,2542.0244,1979.0922531304855
6837,4165.2448,3266.1894258397883
3975,892.8378,1979.0922531304855
6099,567.2616,309.5496209737828
7276,1537.998,1979.0922531304855
1422,852.224,1043.1381229838696
4561,2183.824,1979.0922531304855
6183,3509.4318,3221.6972419652693
1644,153.7998,372.2502931818183
2480,782.9808,547.8384224899601
2877,3165.879,3266.1894258397883
2491,109.1912,283.7996977941177
1831,1733.7432,2080.636452626683
6464,2195.8084,2000.869857109819
6141,4460.86,3253.4421237415763
7016,8062.838,5186.221265551836
1240,3415.554,2000.869857109819
2542,1211.756,1833.0119624242382
4225,233.03,565.7007386792451
6372,2846.295,3130.0716236311155
4220,1571.288,3163.4172616750325
4418,2530.7058,2000.869857109819
7542,785.644,1030.8116136523552
7198,3981.484,3151.416199286486
2041,633.8416,967.5658475961551
2223,188.4214,547.8384224899601
3852,1073.2696,1043.1381229838696
1142,3747.1224,5186.221265551836
5139,988.0472,969.4715427872856
7833,4482.1656,2000.869857109819
6673,1006.6896,5172.445574316939
532,95.8752,143.91417695473257
3222,852.224,1817.193536059056
3581,1006.6896,2000.869857109819
6043,677.1186,3266.1894258397883
7004,870.8664,2380.091104974269
4013,4857.6768,4766.7601455
422,3415.554,3266.1894258397883
7899,377.5086,967.5658475961551
1373,5426.27,3266.1894258397883
22,1587.2672,3253.4421237415763
495,2336.958,3253.4421237415763
4781,2784.3756,3216.211595179805
4270,2360.9268,2013.9208841040438
7680,419.454,1043.1381229838696
1718,563.9326,967.5658475961551
1683,990.7104,3216.211595179805
6415,126.502,145.17739009009009
6079,341.5554,967.5658475961551
3744,4334.358,2159.67016458436
2388,1004.0264,3266.1894258397883
6024,171.1106,395.9458616216215
6619,2316.984,3253.4421237415763
8487,4111.315,5160.898019701489
144,905.488,967.5658475961551
3972,1895.5326,2380.091104974269
574,37.9506,143.91417695473257
4018,3392.9168,2013.869440796021
6526,2145.2076,5186.221265551836
4873,4302.3996,5186.221265551836
5968,4996.829,3266.1894258397883
3706,4452.8704,5186.221265551836
3648,3257.7594,3161.4457401598784
3239,3693.8584,3253.4421237415763
1066,2633.9048,2000.869857109819
167,1743.0644,2000.869857109819
5318,540.6296,967.5658475961551
1869,1518.024,1979.0922531304855
1666,512.666,967.5658475961551
8265,4026.7584,3130.0716236311155
526,283.6308,2013.9208841040438
2931,196.411,545.6702084905661
1112,1544.656,973.9639191935472
8004,2446.1492,3266.1894258397883
4872,2940.1728,3253.4421237415763
6711,3563.3616,2443.667309938236
2632,1629.8784,1979.0922531304855
987,5061.4116,3266.1894258397883
6561,1030.6584,3253.4421237415763
1122,1125.202,1840.9655806829285
989,5518.1504,5186.221265551836
776,857.5504,1979.0922531304855
274,2082.6224,1861.7862468688863
7376,2399.5432,2013.9208841040438
8368,1800.3232,2000.869857109819
33,2174.5028,1912.0368617886238
5379,926.7936,967.5658475961551
5253,5645.984,3253.4421237415763
1478,4211.185,5172.445574316939
6376,2651.2156,2000.869857109819
2328,1120.5414,973.1757712732917
8327,3012.0792,989.6085977321086
8101,2189.1504,3253.4421237415763
8192,2908.2144,1995.8837737921892
3664,1318.284,1840.9655806829285
3849,1525.3478,967.5658475961551
2270,695.0952,2000.869857109819
6757,2807.0128,3216.211595179805
1656,3455.502,2000.869857109819
4364,1411.496,3253.4421237415763
152,2768.3964,3253.4421237415763
4902,2290.352,2013.9208841040438
8193,2656.542,2000.869857109819
7588,1845.5976,1979.0922531304855
7484,671.1264,3266.1894258397883
487,75.2354,145.32786488888894
5476,193.7478,145.17739009009009
2420,998.7,3266.1894258397883
2894,1384.1982,3253.4421237415763
3583,5660.6316,3266.1894258397883
1070,952.7598,967.5658475961551
134,952.094,3253.4421237415763
7575,641.8312,5036.602945685278
1454,107.8596,144.47187474747486
5871,129.831,283.9605295238096
5864,1201.769,969.4715427872856
4512,383.5008,969.4715427872856
3053,34.6216,143.91417695473257
7286,1102.5648,967.5658475961551
5397,61.9194,145.17739009009009
6970,1416.8224,973.1757712732917
2560,1609.9044,2000.869857109819
2026,3425.541,3266.1894258397883
6578,1418.154,1979.0922531304855
3069,1736.4064,3266.1894258397883
318,3877.6192,2443.667309938236
4189,3238.4512,3253.303462256807
5306,1054.6272,1861.7862468688863
3391,2376.906,2013.9208841040438
1121,593.2278,973.1757712732917
6576,1034.6532,406.67602020202025
2899,2709.1402,3266.1894258397883
7082,2801.6864,3253.4421237415763
5268,1323.6104,3253.4421237415763
4323,978.726,967.5658475961551
6096,1747.725,2000.869857109819
1643,1198.44,2443.667309938236
6614,406.138,967.5658475961551
2134,490.0288,2000.869857109819
1382,639.168,967.5658475961551
5061,402.809,1016.0284761061918
6124,1062.6168,1861.7862468688863
5455,982.7208,565.3762653465348
4425,998.7,1979.0922531304855
4355,4327.7,3266.1894258397883
509,95.8752,265.9871
3671,2036.6822,1979.0922531304855
6900,4314.384,3253.4421237415763
3286,8138.7392,5186.221265551836
7951,4218.5088,3266.1894258397883
7245,517.3266,406.67602020202025
2453,1325.6078,2000.869857109819
6906,6454.931,5186.221265551836
971,615.1992,967.5658475961551
313,1677.816,969.4715427872856
7871,1677.816,969.4715427872856
3202,539.298,967.5658475961551
5759,784.9782,580.2373674008809
5583,3520.0846,3266.1894258397883
4858,1607.2412,1886.8905733142017
7248,1289.6546,1979.0922531304855
7802,1444.1202,3183.005285658911
8220,2621.9204,2000.869857109819
558,2876.256,3253.4421237415763
4904,4673.916,3163.4172616750325
276,7452.9652,3266.1894258397883
1540,716.4008,407.42048360655735
7511,3111.9492,3216.211595179805
3474,755.0172,283.7996977941177
4139,394.1536,967.5658475961551
1984,4086.0146,3266.1894258397883
2285,3202.498,2000.869857109819
2615,7201.2928,5186.221265551836
3891,1358.232,2000.869857109819
7784,2681.8424,2013.9208841040438
6444,3844.995,3266.1894258397883
6308,691.1004,565.7007386792451
1942,3105.957,3266.1894258397883
2569,4402.2696,3130.0716236311155
1977,2713.135,1979.0922531304855
1220,2884.2456,3130.0716236311155
5601,3113.2808,3266.1894258397883
8499,2976.126,1979.0922531304855
3182,1142.5128,1861.7862468688863
2381,4374.306,3266.1894258397883
2585,4225.1668,1979.0922531304855
6390,4434.228,3266.1894258397883
4887,1749.7224,2380.091104974269
8066,4171.9028,3205.7183527686097
286,296.9468,355.8866074380166
994,2982.784,3130.0716236311155
2586,139.818,143.91417695473257
4753,3793.7284,3253.4421237415763
1952,554.6114,1016.0284761061918
7984,1245.046,2000.869857109819
7356,974.0654,1861.7862468688863
5904,517.9924,3266.1894258397883
72,4604.6728,3216.211595179805
519,5344.3766,5186.221265551836
5081,1342.2528,1979.0922531304855
4978,1784.344,3253.4421237415763
7150,4407.596,3266.1894258397883
548,2094.6068,1979.0922531304855
2888,2167.179,1979.0922531304855
7428,1845.5976,1979.0922531304855
1892,1583.9382,2000.869857109819
8007,262.3252,580.2373674008809
6702,1179.1318,967.5658475961551
5356,1158.492,3253.4421237415763
1955,1514.695,2000.869857109819
5362,1006.6896,2000.869857109819
7667,2253.0672,2000.869857109819
2190,934.7832,967.5658475961551
5564,751.0224,969.4715427872856
3711,1619.2256,1979.0922531304855
1675,2007.387,969.4715427872856
6257,1342.2528,969.4715427872856
842,1470.0864,967.5658475961551
247,974.7312,3207.6786669527855
8025,207.7296,143.91417695473257
8516,858.882,967.5658475961551
4110,2621.9204,2000.869857109819
3573,1518.024,3151.416199286486
2217,2428.8384,3151.416199286486
7779,1258.362,1861.7862468688863
4339,1114.5492,2000.869857109819
5553,2456.802,3266.1894258397883
6285,2902.888,2350.43188201272
5335,339.558,967.5658475961551
3993,529.9768,580.2373674008809
3485,666.4658,967.5658475961551
3996,110.5228,283.7996977941177
2565,3844.995,3253.4421237415763
4999,2324.9736,3266.1894258397883
6934,2616.594,3266.1894258397883
4770,253.004,283.7996977941177
3083,7534.1928,3253.4421237415763
725,918.804,969.4715427872856
2682,3531.4032,2443.667309938236
7922,801.6232,969.4715427872856
1741,614.5334,967.5658475961551
6721,1573.9512,2013.9208841040438
6897,3261.7542,2033.6401632027244
779,597.2226,967.5658475961551
50,3134.5864,2159.67016458436
4696,2534.0348,3266.1894258397883
7639,123.173,283.7996977941177
7978,3350.3056,3253.4421237415763
406,5770.4886,3266.1894258397883
4234,3379.6008,3253.4421237415763
5514,3880.2824,2000.869857109819
4034,107.8596,283.7996977941177
6652,715.0692,2000.869857109819
2655,2066.6432,2013.869440796021
2141,5294.4416,5186.221265551836
6291,441.4254,969.4715427872856
6519,2504.7396,2013.9208841040438
2617,1522.0188,3253.303462256807
6784,610.5386,1072.188413515359
3465,1518.024,3253.4421237415763
156,262.3252,2013.9208841040438
8502,3020.0688,3266.1894258397883
2795,308.9312,371.0826212121212
6627,343.5528,405.83507677725146
6518,2259.0594,3266.1894258397883
578,4655.2736,3266.1894258397883
4302,3338.987,3253.4421237415763
8096,1163.8184,967.5658475961551
2948,3868.9638,1979.0922531304855
4004,4327.7,5186.221265551836
2872,796.9626,967.5658475961551
2653,4195.8716,3253.4421237415763
8111,363.5268,967.5658475961551
1308,343.5528,2000.869857109819
317,452.744,565.7007386792451
5587,1231.73,967.5658475961551
5817,596.5568,967.5658475961551
7573,3435.528,2380.091104974269
2958,3350.3056,3253.4421237415763
1812,1597.92,1979.0922531304855
7785,3146.5708,3253.4421237415763
2531,2087.9488,2443.667309938236
4627,4727.18,3253.4421237415763
7289,1651.184,1979.0922531304855
4957,298.2784,145.32786488888894
6418,185.0924,262.2390026785713
188,2336.958,3253.4421237415763
2004,4777.7808,3253.4421237415763
4235,494.0236,967.5658475961551
5129,3427.5384,3161.4457401598784
217,260.9936,582.1148943089432
2405,2109.2544,2000.869857109819
5168,282.2992,967.5658475961551
3753,3998.7948,2000.869857109819
1978,447.4176,967.5658475961551
4226,476.047,1926.797057570895
5992,3243.7776,4907.905535294111
6005,1693.7952,1979.0922531304855
2767,185.7582,547.8384224899601
2760,2588.6304,2013.9208841040438
4160,1938.8096,2443.667309938236
4338,5704.5744,4974.752572394366
1334,4098.6648,1979.0922531304855
1597,1893.5352,3175.6060209523853
7482,3467.4864,2000.869857109819
8335,708.4112,967.5658475961551
1833,1985.4156,2013.9208841040438
7970,2157.192,1840.9655806829285
1514,3368.948,2443.667309938236
2887,6359.7216,3266.1894258397883
2423,1225.072,969.4715427872856
6035,88.5514,252.37049626865672
7301,3728.48,3253.4421237415763
1063,568.5932,967.5658475961551
4912,4853.682,3253.4421237415763
1172,2251.7356,2000.869857109819
8105,1155.8288,1043.1381229838696
2929,4604.6728,3266.1894258397883
7323,1188.453,3266.1894258397883
1972,1120.5414,969.4715427872856
1768,1398.18,1979.0922531304855
122,186.424,255.22579925925916
4488,1406.1696,1072.188413515359
1529,3749.7856,3253.4421237415763
1621,3755.112,3253.4421237415763
7278,326.242,393.9726760869564
4942,2221.1088,3253.4421237415763
1928,1897.53,2000.869857109819
2890,2846.295,3253.4421237415763
1087,1522.0188,3266.1894258397883
5036,4094.67,3207.6786669527855
8437,2596.62,1979.0922531304855
6129,1693.7952,969.4715427872856
294,5499.508,5186.221265551836
7132,2449.4782,3253.4421237415763
6197,2526.711,3266.1894258397883
7870,1480.0734,3216.211595179805
5439,1581.9408,967.5658475961551
8438,3034.0506,2080.636452626683
1642,211.7244,282.12518409090893
1234,872.198,1072.188413515359
1185,822.263,395.9458616216215
3046,295.6152,355.8866074380166
384,3523.4136,2013.9208841040438
3756,5552.1062,3253.4421237415763
7476,1494.0552,1839.725237305177
2663,102.5332,274.2532885572137
4982,3367.6164,3253.4421237415763
4987,455.4072,371.0826212121212
684,5159.2842,3253.4421237415763
8022,5812.434,3253.4421237415763
4085,2120.573,3207.6786669527855
7110,2644.5576,3266.1894258397883
1533,1943.4702,1861.7862468688863
451,1816.3024,1043.1381229838696
4237,1404.1722,973.1757712732917
2640,1288.9888,3183.005285658911
1376,1151.1682,3207.6786669527855
1914,515.3292,160.03410909090917
5866,6636.6944,3266.1894258397883
2980,3101.2964,3253.4421237415763
1490,486.034,565.3762653465348
4629,447.4176,3130.0716236311155
5777,335.5632,967.5658475961551
4030,1318.284,2013.9208841040438
1811,468.7232,967.5658475961551
2038,1470.0864,3253.4421237415763
6159,697.0926,565.3762653465348
5313,750.3566,1979.0922531304855
6134,8217.3036,5186.221265551836
1536,2320.9788,3216.211595179805
2604,3956.8494,3253.4421237415763
5598,1882.2166,3253.303462256807
396,3707.1744,3266.1894258397883
8376,3717.8272,3266.1894258397883
6157,583.2408,1979.0922531304855
14,1977.426,3253.4421237415763
5546,1980.755,2000.869857109819
1900,4566.0564,3266.1894258397883
2475,361.5294,283.7996977941177
7343,8209.314,5186.221265551836
6939,886.8456,973.1757712732917
7658,826.2578,969.4715427872856
4092,647.1576,3207.6786669527855
4857,722.393,1979.0922531304855
5603,169.779,395.9458616216215
4178,653.1498,3266.1894258397883
7160,1318.284,1861.7862468688863
8407,575.2512,2013.9208841040438
6752,882.8508,2380.091104974269
4716,3182.524,3182.5305249905773
90,369.519,283.7996977941177
5421,2149.2024,3253.4421237415763
5326,3950.1914,3266.1894258397883
5632,2852.2872,3182.5305249905773
5354,272.978,143.91417695473257
8167,1857.582,2000.869857109819
3126,2090.612,1979.0922531304855
6020,1218.414,1043.1381229838696
3050,3761.77,2443.667309938236
3490,1687.1372,3266.1894258397883
6669,1670.4922,2000.869857109819
4948,1981.4208,3266.1894258397883
6047,1488.063,1979.0922531304855
15,1547.3192,967.5658475961551
1315,1413.4934,2013.869440796021
8484,2324.9736,2013.869440796021
2693,3408.896,5172.445574316939
5183,2458.1336,3253.4421237415763
6413,447.4176,969.4715427872856
5296,3159.8868,2443.667309938236
5248,3709.8376,3266.1894258397883
6271,3463.4916,3253.4421237415763
1357,2428.8384,1979.0922531304855
